,restaurant,restaurant_id,rating,text,time_created
2568,Zankou Chicken,NGGgYVRjIoDJvr1z0RtJ8Q,5,"Like yo come here for chicken with rice and salad

Meat is grilled and taste really good

Prices not expensive, around 12$ for chicken plate

100% reccomend",2019-01-27 20:04:41
2569,La Barbacha,9wCgFHy-66hjdmo65qM8nQ,5,"Hidden gem in LA. Gosh I can't wait to describe to you how epic my experience was. Let's get started:
Atmosphere: not a lot of seating but such a fun...",2019-02-03 22:21:22
2570,La Barbacha,9wCgFHy-66hjdmo65qM8nQ,4,Hole in a wall always has the best food. My family and I were driving around looking for a place to eat breakfast this side of town and we came across this...,2019-03-08 14:07:23
2571,La Barbacha,9wCgFHy-66hjdmo65qM8nQ,4,"Great place to eat some old-school Barbacoa.

The ladies behind the kitchen and waitresses are very nice and attentive.

I ordered the Barbacoa plate for...",2019-02-17 12:07:26
2572,Seasalt Fish Grill,6kvWWkoL0dWOEmFh2ui-vQ,5,"The fish here tastes sealicious! This place is also great for just grabbing and going as well. You can order at the counter, pick up your food and go. 

I...",2019-04-04 13:59:23
2573,Seasalt Fish Grill,6kvWWkoL0dWOEmFh2ui-vQ,5,I've been eating here for years while residing/working in downtown and for a reason! My favorite go-to restaurant for fast healthy meals.  Some of my...,2019-03-14 15:50:38
2574,Seasalt Fish Grill,6kvWWkoL0dWOEmFh2ui-vQ,4,Stumbled upon this restaurant while trying to find something quick to eat near the 7th Street metro station. This is a great place to eat if you're looking...,2019-03-05 14:37:59
2575,Simplethings,o2txtyq11-s0DZKSLbstHQ,4,"Although I have ordered from here many a times via Postmates,This is my first dining experience here. The staff was very helpful. The food was amazing. The...",2019-03-16 12:09:16
2576,Simplethings,o2txtyq11-s0DZKSLbstHQ,5,"I didn't try any of the food, but Simplethings has the cutest little individual pies in a variety of flavors.

The pies were a huge hit at my best friend's...",2019-03-09 16:11:38
2577,Simplethings,o2txtyq11-s0DZKSLbstHQ,3,"Quick recap:

-          Food: Average
-          Portion size: Small
-          Service: Nice staff
-          Environment: Small café
-          $:...",2019-02-19 00:26:28
2578,Wood Ranch BBQ & Grill,V3bupSfbAFY5q0-qSyHVaQ,5,"My boyfriend & I shared a GREAT meal here last night.

We sat at the bar, where Megan took wonderful care of us.  She even validated our parking ticket for...",2019-03-28 18:46:26
2579,Wood Ranch BBQ & Grill,V3bupSfbAFY5q0-qSyHVaQ,2,good food like typical wood ranch food but this location is a wood ranch i will not come to again. waiter/waitress service is good but front counter and...,2019-03-24 15:39:01
2580,Wood Ranch BBQ & Grill,V3bupSfbAFY5q0-qSyHVaQ,1,WOW! What a disappointment it has been to spend $25 per plate for a party of four!  The ribs where extremely DRY! The server seemed to be in a rush to get...,2019-02-12 18:24:56
2581,Frankie's,bSfdLm1ke0oFCUK7hiAQ_g,5,My adult son and I met my brother and his wife from out of town there last night. The food was great. I am Italian and I am usually very critical of Italian...,2019-02-06 17:21:51
2582,Frankie's,bSfdLm1ke0oFCUK7hiAQ_g,1,"The food here was great and service was better. This Rat Pack throwback of a restaurant has a nice vibe to it... that is, until a massive cockroach crawled...",2018-12-16 16:50:19
2583,Frankie's,bSfdLm1ke0oFCUK7hiAQ_g,5,This has been one of the best dining experiences of my life. I have never left so happy and satisfied!! A whole new level of expectation. Feel bad for any...,2018-11-12 19:38:34
2584,Coral Fish Poke Shop,8hsT1rbpaOdjA_8UIbD5TA,5,"Great place for lunch. In fact, best poke I've had in LA. Almost like a sashimi over rice the fish is so fresh. I came here several times for lunch when I...",2018-11-22 14:05:00
2585,Coral Fish Poke Shop,8hsT1rbpaOdjA_8UIbD5TA,2,I've been going here for about 6 months now and they're always super quick and friendly! Unfortunately they recently (today) switched packaging which makes...,2019-03-13 13:01:20
2586,Coral Fish Poke Shop,8hsT1rbpaOdjA_8UIbD5TA,5,I want to start off by saying the service is friendly and it makes you want to keep coming back. I hesitated to come here because I saw I needed to make my...,2019-03-29 16:40:37
2587,Prime Cutts,Uwch4QHdF5C8RWv-jQXeKA,5,"Best Turkish food place in LA
Place is simple, but food is very good!
Highly recommend!!!",2018-12-12 15:30:33
2588,Prime Cutts,Uwch4QHdF5C8RWv-jQXeKA,2,"If you see me giving a place five stars that place is it. This place serves up beef or chicken doner (Turkish shawarma, gyro) and it tastes like what you...",2018-12-09 20:50:34
2589,Prime Cutts,Uwch4QHdF5C8RWv-jQXeKA,3,"Our take: better than average Mediterranean food at a higher then average cost.

We ordered the Chicken Shish Kebab plate ($16.00).  The half-dozen chicken...",2018-10-08 10:54:22
2590,Red Rock-Sawtelle,ysC-nfz4xZd1HQAqdswj3w,5,"This has become one of, if not the, best spot in sawtelle for me. 


I love love red meat. And they do it right here. 

The Kobe beef bowl with an egg (or...",2019-03-26 08:41:34
2591,Red Rock-Sawtelle,ysC-nfz4xZd1HQAqdswj3w,3,The raw beef bowls are cold. Didn't know what I expected but mushy raw cold beef on rice was not it. The steak sandwich was better because it was warm but...,2019-03-10 12:57:07
2592,Red Rock-Sawtelle,ysC-nfz4xZd1HQAqdswj3w,2,"Came here for a birthday lunch for a co worker because I didn't have a chance to try out in Japan, and I was interested in trying this.  I was disappointed...",2019-03-02 00:38:18
2593,Poke Me,IkBr4b8ktf9L5ksxo9vtng,5,"Super yummy!  Rice was perfectly done albacore was the best...  tried salmon albacore and tuna.

Serving is nice and filling.  And I liked how the dried and...",2018-10-27 15:35:12
2594,Poke Me,IkBr4b8ktf9L5ksxo9vtng,4,"This has to be the best poke place I have ever been to! Their portions and ingredients are great, which makes it worth every penny. 
I tried going to other...",2018-12-20 11:07:32
2595,Poke Me,IkBr4b8ktf9L5ksxo9vtng,2,"TLDR: fresh fish, but small portions and no avocado. Don't expect to get full. 


When I first found this place, I loved it. I would drop by every time I...",2018-11-21 13:48:57
2596,Rainbow Bar & Grill,b-LFQihu6kiiF0S4KOV9Ww,5,"I decided to visit this historic bar that I've heard so much about.  I dragged my mother, sister, and 9.5 year old daughter there for dinner.  The pizza was...",2019-04-03 17:35:18
2597,Rainbow Bar & Grill,b-LFQihu6kiiF0S4KOV9Ww,3,The Rainbow is definitely a place you should visit if you're ever in Hollywood. It's a trashy (but iconic) Rock & Roll Bar where all the famous rock bands...,2019-03-21 06:20:41
2598,Rainbow Bar & Grill,b-LFQihu6kiiF0S4KOV9Ww,3,The atmosphere in the restaurant is cool. I'm not a Radiohead fan but if you are probably the best place to go. Cool to see Pantera's name in the bricks out...,2019-02-06 20:10:07
2599,Louisiana Pico Seafood,GfqdLQ1Xs-yvGq_BHVm8HQ,5,"I've heard great things about this Louisiana Pico Seafood restaurant, but I never had a chance to try it until today. 

I ordered Family Combo A and 10 pcs...",2018-12-09 16:48:56
2600,Louisiana Pico Seafood,GfqdLQ1Xs-yvGq_BHVm8HQ,2,"Two stars for parking and for price of seafood.

This place is right around the corner from my house, so I was super excited to try it. Who doesnt love...",2019-02-14 13:52:07
2601,Louisiana Pico Seafood,GfqdLQ1Xs-yvGq_BHVm8HQ,4,"There's lots of you buy, we fry fish spots in L.A but Pico is probably my favorite. They have really good deals depending on how many folks you need to feed...",2019-01-03 11:41:04
2602,Kopan Ramen - Los Angeles,bQgbihTHDMIa0Cq5wRPUXg,5,"Oh man.... this one is a doozy. My girlfriend and I started things off on New Years Day evening, ordering via Grubhub because we were too hungover to leave...",2018-10-19 14:18:13
2603,Kopan Ramen - Los Angeles,bQgbihTHDMIa0Cq5wRPUXg,2,"Average food.

Service very slow.

It was not busy weekday lunch time with more than 2/3 of the restaurant being empty.

Party of 7 ordered at the same time...",2019-03-24 15:22:06
2604,Kopan Ramen - Los Angeles,bQgbihTHDMIa0Cq5wRPUXg,3,"First time eating at this branch. I've eaten at other Kopan restaurants (Glendale, Fullerton, Burbank, and Rowland Heights) so I'm familiar with the taste...",2019-02-22 05:39:25
2605,The Red Chickz,KvQ6feUPuHy2TSzIrMXpOQ,5,"5 stars for these reasons:
-Great Food.
-Great Scenery.
-Great Music. 
-Great Vibes.

This is a great spot to grab a bite, listen to some chill music and...",2019-03-29 14:21:43
2606,The Red Chickz,KvQ6feUPuHy2TSzIrMXpOQ,1,It is now the second time I order online the least spicy level for my food because I don't like spicy food at all!!!! For some reason they manage to fuck up...,2019-04-06 01:06:29
2607,The Red Chickz,KvQ6feUPuHy2TSzIrMXpOQ,4,"Update: The owner assured me that the recipe has since changed. Whoa...was he right! I tried the ""hotter than you challenge"" and it was fire! I'd say it was...",2019-04-05 10:45:15
2608,Park's BBQ,K-jWQAp9Q-PIXEpN6pspWg,5,"I know all y'all come here for the BBQ, and it's definitely pretty solid.  However, you guys need to come and try the galbitang.  It's my favorite one in...",2019-03-08 15:34:41
2609,Park's BBQ,K-jWQAp9Q-PIXEpN6pspWg,3,"Food:3/5
Price:3/5
Environment:3/5
Parking:4/5
Service:3/5
I don't recommend this place to a group with children.",2019-04-08 20:18:44
2610,Park's BBQ,K-jWQAp9Q-PIXEpN6pspWg,4,"My favorite beef rib soup place! 

This time though, we grilled some meat. 
This restaurant is on the pricey side so instead of ordering individual, we...",2019-04-07 19:58:45
2611,Ten-Raku,ctB_3PPniGMzs49wEqDF7g,5,"Great meat quality and service! Only downside is parking.

I came here on a Saturday night with a party of 7. We were able to make reservations beforehand,...",2018-12-18 22:51:39
2612,Ten-Raku,ctB_3PPniGMzs49wEqDF7g,4,I wanted to try something different than the other popular Korean BBQ places. My friend from Korea recommended this place to me and said it is pretty...,2019-02-20 20:39:27
2613,Ten-Raku,ctB_3PPniGMzs49wEqDF7g,2,"Okay well the unmarinated ""kobe style"" prime short rib is no doubt delicious but this place has their service all messed up. 

From water refills to side...",2019-02-18 17:59:30
2614,ediBOL,hqkBPE06fDqgQJxAOUA8Tw,5,"We chose to eat lunch here on our way from BRADENTON FL to Santa Barbera. We chose because it was featured on Diners, drive thru and dives, I am so glad we...",2019-03-20 09:39:30
2615,ediBOL,hqkBPE06fDqgQJxAOUA8Tw,5,"This place was everything I needed and more. Was in the Arts District between meetings and needed a spot to plop down for a couple hours with some wifi,...",2019-03-04 10:48:34
2616,ediBOL,hqkBPE06fDqgQJxAOUA8Tw,5,This is a new favorite LUNCH SPOT wow. I got here during the weekday at 2pm and the place was empty but super welcoming with warm decorations and pillow...,2019-02-27 15:16:38
2617,Yupdduk Olympic,OfuhjR6aLK51FH0QMSsC0w,4,Service was a bit slow on the Friday around 2pm. Only one other table but the server was juggling making the rice balls and actually waiting on tables as...,2019-04-06 16:20:14
2618,Yupdduk Olympic,OfuhjR6aLK51FH0QMSsC0w,4,"I love food, and I love trying new places. 

Found this place looking for yupdduk places in ktown. I had already tried another place which was delicious so...",2019-04-01 20:08:54
2619,Yupdduk Olympic,OfuhjR6aLK51FH0QMSsC0w,4,"This place definitely fills me up and hits the spot for spiciness. Parking isn't too hard to find at this location, but service could've been better.

Two...",2019-03-25 19:09:28
2620,Ay-Do-No Korean BBQ,Pluwjw_dbs42d1PfhBl7qQ,5,"I love this place!  I came here the other day with my group of friends and we had a blast.  I had the spicy chicken with the seaweed salad and potatoes, and...",2018-12-15 00:21:49
2621,Ay-Do-No Korean BBQ,Pluwjw_dbs42d1PfhBl7qQ,3,"I didn't know that this place is called 'I don't know'... So when the waiter said 'Welcome to--I don't know--', I thought he was weird..

It's nice that we...",2019-02-24 08:46:33
2622,Ay-Do-No Korean BBQ,Pluwjw_dbs42d1PfhBl7qQ,1,"The service is great.  We had a really sweet and accommodating waitress.


However....if you are looking for an authentic Korean AYCE bbq experience...I'm...",2019-01-03 20:49:55
2623,Pearl's BBQ,GNB0I9ympoRqdLLAd3244w,5,"Mouth watering, finger licking, toe tapping, juicy, tender, meat slips right of the bone Texas BBQ!

I took the sampler plate to taste it all and it was...",2019-03-18 16:15:08
2624,Pearl's BBQ,GNB0I9ympoRqdLLAd3244w,2,"Honestly folks maybe four years in Texas has just ruined all other BBQ for me, because while I've been able to find just about every single cuisine type...",2019-03-21 16:18:43
2625,Pearl's BBQ,GNB0I9ympoRqdLLAd3244w,1,"Waited 2 hours for our large order of food to be delivered. Incorrect drinks and no bbq sauce. Never ordering here again.

Since I'm suppose to base my...",2019-03-20 14:09:37
2626,RoRo's Chicken,b85ulrz02-Dx6SR_cAzxbw,5,"Quick fix shawarma munchies.
Great little place with very tasty shawarma. 
Juicy, fresh and tender chicken and beef.
Very friendly owners.
Great price and...",2019-04-02 22:34:08
2627,RoRo's Chicken,b85ulrz02-Dx6SR_cAzxbw,5,I've been coming here for over 10yrs. It's one of my fave! I never get tired of it. I usually order the chicken breast plate because the season is so good....,2019-03-15 20:57:53
2628,RoRo's Chicken,b85ulrz02-Dx6SR_cAzxbw,5,"Bomb a$$ chicken shawarma!!! Nothing else needs to be said! (But because Yelp requires me to say more, here it goes:)

Good food
Excellent staff
Little wait...",2018-12-20 12:13:44
2629,Côté Est,sMsnfCbzi21JPmXg3xTQGQ,5,"This review has been a longtime coming.  I've been here several times within the past few months, and the food and service are always superb! Their...",2019-04-05 12:27:36
2630,Côté Est,sMsnfCbzi21JPmXg3xTQGQ,5,"The Frenchie Burger is fire! I've had a ton of burgers but the brioche bun on this medium-rare angus patty was softer than clouds, melting in my mouth at...",2019-03-21 17:42:05
2631,Côté Est,sMsnfCbzi21JPmXg3xTQGQ,4,"This restaurant is so cute and the food is wonderful. 

I loved everything about it except our waitress. I just thought she was too quick to leave the table...",2019-02-16 22:30:04
2632,The Black Cat,QADDG3waUFFqhjnSn_qfsA,4,"The name itself was the interesting part to me, it reminds me of a restaurant you'd fine back in the day or on the titanic, so very classy. 

Great place...",2018-11-27 01:20:06
2633,The Black Cat,QADDG3waUFFqhjnSn_qfsA,3,"As a starting point, the decor of the restaurant is very nice and it has a great vibe. 

Service was mediocre, the waitress was curt and clearly unhappy...",2018-12-18 13:00:22
2634,The Black Cat,QADDG3waUFFqhjnSn_qfsA,2,"Super wack, bar tenders are inattentive and the drinks are way overpriced considering the person who made them had to look up the instructions. Would be...",2018-10-28 08:40:25
2635,Totoraku,6trcFSyS5BVVWa672jOJCw,5,"This spot is so low key and so exclusive you have to know someone who's been there to go. 

To prove that I have cool points I attached a picture of me...",2019-01-21 22:32:46
2636,Totoraku,6trcFSyS5BVVWa672jOJCw,5,"Of all of the probable things you will never get a chance to do like:
Fly in an airplane at Mach III
Stand on the peak at Mt. Everest
Ride a Brahma...",2018-11-18 08:54:15
2637,Totoraku,6trcFSyS5BVVWa672jOJCw,5,"Probably one of the best red meat experiences I've had in Los Angeles . LA has a lot of things, what they don't have are restaurants that handle red meat/...",2018-10-21 09:08:44
2638,Shrimp Daddy,aP8KSphaUDCTXQR9Sy1kYw,5,"I haven't had a chance to visit Hawaii yet, but if this is how they do shrimp, then I'm booking my flight asap!  I just ordered the regular Plate instead of...",2019-03-30 17:30:29
2639,Shrimp Daddy,aP8KSphaUDCTXQR9Sy1kYw,5,I came from South Carolina and this was one of THE spots I needed to try on my trip. It was about a 30 min wait in line and a 15 min wait to actually get...,2019-03-25 15:15:20
2640,Shrimp Daddy,aP8KSphaUDCTXQR9Sy1kYw,5,Wow wow wow. I've always wanted to eat their garlic buttered shrimp & IT DID NOT DISAPPOINT. We got the plate which had all the goods except for the...,2019-03-25 06:08:05
2641,Meze,qrIHMsZLOdKyLhq1o9UdAw,5,"Excellent food. 
order from here all the time and it's usually always spot on.  I don't vary much on my orders but all that I have had here is of high...",2019-04-06 09:26:57
2642,Meze,qrIHMsZLOdKyLhq1o9UdAw,5,I loooove this place! I've been coming here ever since they opened. My favorite plate is the chicken kabob with my two sides (hummus & pasta). The cook...,2018-11-26 00:07:44
2643,Meze,qrIHMsZLOdKyLhq1o9UdAw,2,"Horrible food when I saw the letter B I almost didn't go in. Should have gone w that.
The cook looks Greek but this is so stale unflavrfull. Even the pits...",2018-11-06 16:13:37
2644,Hyperion Public,VzDCWYpkzzpWa1s1E7M2Sg,5,"""Driving"" home after the Dodger opening day game, my son and I were moving at a snails pace so we found this place on Yelp! [Thanks fellow Yelpers]. We came...",2019-03-31 14:30:09
2645,Hyperion Public,VzDCWYpkzzpWa1s1E7M2Sg,5,"Came here on a sunny Sunday and everything was pretty perfect. 

//food

Tried their flyaway Benedict (fried chicken) with potatoes, breakfast burritos,...",2019-03-26 00:33:44
2646,Hyperion Public,VzDCWYpkzzpWa1s1E7M2Sg,1,Not very impressed with this place. This is one of those one-and-done restaurants that I'd stop by for the trendy atmosphere but never come back to. The...,2019-03-17 16:49:42
2647,Wanderlust Cafe,In8FGIdNYqyRs2ZWC20kOg,5,"Really good food! Pricey, but worth it. You wouldn't think a yoga studio even has food, much less good food, but they do! 
Got the gluten free banana...",2018-12-09 18:03:37
2648,Wanderlust Cafe,In8FGIdNYqyRs2ZWC20kOg,4,This chill little piece of zen in the middle of one of LA's busiest districts- Hollywood- provides just the thing you need during your busy work week. The...,2018-10-03 12:41:55
2649,Wanderlust Cafe,In8FGIdNYqyRs2ZWC20kOg,4,This place was so good!! We were looking for a brunch spot close to Hollywood and we came across this place. It looked relaxing and not like the typically...,2018-08-31 11:17:36
2650,Franklin & Company Tavern,b4qCjis-ET1NqAekMbIgbw,4,"I have two different experiences with this place!

They do a tasty lobster roll that I get as takeout every couple of months. It's creamy lobster chunks on...",2019-02-28 12:23:36
2651,Franklin & Company Tavern,b4qCjis-ET1NqAekMbIgbw,5,"I was in the neighborhood and saw this cute little restaurant with very interesting people coming in and out of the place.  So, I decided to give it a try...",2019-01-12 17:18:51
2652,Franklin & Company Tavern,b4qCjis-ET1NqAekMbIgbw,5,"Better than average gastropub food with excellent, personalized service. This is a great place to go before or after visiting the comedy venue (Upright...",2018-12-29 23:32:19
2653,Bunker Hill Bar & Grill,I_TuSSaSdjgM9h7C8mkX1A,4,"Happy hour from 3PM- 7PM.  We essentially tried the entire HH Menu and had an amazing time sunken beneath the DTLA towers in the casual patio.  

It was...",2018-11-04 09:53:25
2654,Bunker Hill Bar & Grill,I_TuSSaSdjgM9h7C8mkX1A,3,My friend and I had been walking around downtown all day and were starving and cranky. We were just looking for the first restaurant that popped up in front...,2019-02-24 18:21:19
2655,Bunker Hill Bar & Grill,I_TuSSaSdjgM9h7C8mkX1A,3,"Happy hour here is really good. 

Parking is difficult to find cause of its location, it's also kind of a hidden spot. 

Cool, local spot to go after work...",2019-02-23 15:50:24
2656,Diamond Buffet & Grill,y4T1r65LDjG_zaVSkxb8bg,5,"Food was hot and fresh 
Very delicious sushi and as soon as we ran out of drinks we came back to our table to refills
Best buffet i've been to so far",2019-02-02 14:32:03
2657,Diamond Buffet & Grill,y4T1r65LDjG_zaVSkxb8bg,3,"Many food options here, taste is pretty decent, but I wouldn't recommend the seafood here. The sushi doesn't appear to be fresh, and the slices of fish are...",2018-12-01 23:43:32
2658,Diamond Buffet & Grill,y4T1r65LDjG_zaVSkxb8bg,3,"Came for lunch on a Monday and the tables seemed packed but it wasn't crowded by the platters of food. 

I tried the honey walnut shrimp, fried crab,...",2018-10-14 13:44:04
2659,Roscoe's House of Chicken & Waffles,g-UI37EnWkqBfoRIiHFohw,5,"This is a historic staple for African American style soul food aka comfort food. Took my mom in law and daughter here and it was unforgettable. 

There was...",2019-01-26 14:35:42
2660,Roscoe's House of Chicken & Waffles,g-UI37EnWkqBfoRIiHFohw,4,"Being a Texas guy at heart and traveling to LA, of course I had to give Roscoe's a try!!

The atmosphere is a little plain, but to be expected since it...",2018-12-20 11:23:45
2661,Roscoe's House of Chicken & Waffles,g-UI37EnWkqBfoRIiHFohw,2,"We weren't impressed with this location at all. Bummer, because we love Roscoe's. My aunt is here from the east coast and she hated it! Lol we hyped up...",2018-12-14 16:34:28
2662,The Pikey,XLUqiDlu6RqZdxTCK2tVEA,5,"Went for brunch. LOVED. We had such a fun time & everything was YUM. 

A bit of a drive from my neighborhood. I'd go on the regular if it was closer. 

Make...",2019-02-27 13:32:21
2663,The Pikey,XLUqiDlu6RqZdxTCK2tVEA,2,"Something's gone wrong at The Pikey, which is a huge shame. Firstly ""We got a new chef so we're not doing Burns Night"" two years in a row is weird, it's a...",2019-03-17 12:52:53
2664,The Pikey,XLUqiDlu6RqZdxTCK2tVEA,5,Oh how much I love this bar.The bar side is great if you are looking to grab drinks with friends. There are no TVs so you are forced to directly interact...,2019-02-26 15:01:13
2665,Seorae Village Pork BBQ,nSg-cCHKWxdjZO9RZiRPIQ,5,"I first visited with my friend a few days ago. 
We ordered soy sauce pork ribs & soybean paste stew. 
It was really delicious food. 
The cook gave us...",2019-03-15 13:42:44
2666,Seorae Village Pork BBQ,nSg-cCHKWxdjZO9RZiRPIQ,5,"Watch out ham ji park there's a new place in town whose pork ribs and gamjatang blows yours out the wateeeer. 

This place is amazing. The one and only con...",2019-02-21 18:08:14
2667,Seorae Village Pork BBQ,nSg-cCHKWxdjZO9RZiRPIQ,4,A little gem in Ktown! I'm so glad my friend suggested this place for dinner :D I've never had Korean style pork ribs before so this was my first time...,2019-01-01 13:25:40
2668,Little Dom's,y5wFsjar321jPRipgXHwlw,5,"This is a gem in Los Feliz.

Mellow, great drinks, quality Italian at a fair price.

Get the Italian wedding soup and a split a pizza or the chicken parm....",2019-03-21 03:07:27
2669,Little Dom's,y5wFsjar321jPRipgXHwlw,3,This restaurant was very much talked up to me and we decided to come here for a graduation brunch. We were a large group of around 10 and they happily...,2019-03-28 18:04:01
2670,Little Dom's,y5wFsjar321jPRipgXHwlw,2,"I really wanted to like this restaurant, I've been driving by it for oh about 7 yrs. as its on my way to and from work. Finally went to brunch today, we got...",2019-02-17 17:31:40
2671,The Pie Hole,kqgPgdIPoW1Gik8bxAGuRg,5,"All I can say- shut your pie hole- this place is legit. 

Took Uber from our hotel by Staples Center to get us some dessert. Glad they are open late and...",2019-04-08 19:19:27
2672,The Pie Hole,kqgPgdIPoW1Gik8bxAGuRg,3,"Friday night 9pm. No line at all. Place is really cool and welcoming. I had a coffee which was perfecto! Celia had a tea which she loved. 

Mexican...",2019-04-06 00:22:24
2673,The Pie Hole,kqgPgdIPoW1Gik8bxAGuRg,5,"So. Many. Delicious. Pies. The breadth of flavors is really remarkable. Personal favs - Earl Grey and Mexican Hot Chocolate. 

Excellent place for people...",2019-04-02 14:20:01
2674,Chosun Galbee,xinlZt7g7kCgNDoapBvdoA,4,"It was my first time at this restaurant. Valet parking only and a pretty nice venue inside, all I can say is looks are deceiving as from the main road the...",2019-02-20 18:16:57
2675,Chosun Galbee,xinlZt7g7kCgNDoapBvdoA,5,"I love Chosun Galbee. I've bookmarked Chosun since my college years because of its high quality meat and modern ambiance. Order by entree. 

Best...",2019-02-11 23:24:18
2676,Chosun Galbee,xinlZt7g7kCgNDoapBvdoA,4,"It's been a while since my last visit. Food was ok, we ordered three items and had a lot of leftover.
A lot of side dishes but we felt kinda rushed when a...",2019-02-01 11:24:27
2677,The Stand,tqeLoSVy_qRS5jaKTXCxyQ,5,"Overview: I love coming here for lunch. The staff is always happy to greet their guests and the food is delicious. 

Location: The Stand is part of a row of...",2018-12-09 13:45:27
2678,The Stand,tqeLoSVy_qRS5jaKTXCxyQ,4,"This place is cool!  Great and fun ambiance and ver comfortable. 
Fun place to cone gang out with friends.  
The price is right and the staff are cool and...",2019-04-02 10:56:48
2679,The Stand,tqeLoSVy_qRS5jaKTXCxyQ,4,I was hangry while waiting for food and I have to say the incompetence of one employee does not warrant a 1 star. The food is delicious and there's beer! As...,2019-03-23 16:22:27
2680,Lodge Bread,8U25CW8za6U7ycNTlpJ2uQ,5,"Stopped in for lunch today after watching a show online about the owners, their restaurant and their take on enjoying los angels after work. Their concept,...",2019-03-23 14:43:45
2681,Lodge Bread,8U25CW8za6U7ycNTlpJ2uQ,4,Carbs carbs and more carbs! First things first I do not recommend Lodge bread if you don't eat carbs. I stopped by LB early this morning. After finding...,2019-03-31 22:07:59
2682,Lodge Bread,8U25CW8za6U7ycNTlpJ2uQ,4,"Chaos! It was sheer chaos coming here on a Sunday afternoon for lunch. If you live in the area I would recommend take-out, unless you like standing around...",2019-03-31 14:22:08
2683,Red Pig,bowHbhd687hDsgWIrtWXbw,5,"I tried this place for the first time recently. 
Pork belly/pork neck/pork tail: these were my (3) favorite meats here. Their pork belly was thick & fresh...",2019-02-02 11:28:31
2684,Red Pig,bowHbhd687hDsgWIrtWXbw,5,I was told that this restaurant recently opened and gave it a try. I have got to say this is by far one of my favorite Korean restaurants. I highly...,2019-01-15 18:53:53
2685,Red Pig,bowHbhd687hDsgWIrtWXbw,5,I love this new place! Their galmaegisal is really tasty! And they are the only place where carries dwhaeji makchang. I was craving for this for a long time...,2019-02-16 19:51:07
2686,The Dresden Restaurant,H_yVj1dSjqYacohidTiaIw,5,"So awesome! I've lived in LA for over a decade, and this was my first visit to the Dresden. Went for cocktails on a Friday night around 8pm, and got right...",2019-03-02 08:56:44
2687,The Dresden Restaurant,H_yVj1dSjqYacohidTiaIw,3,"I liked the bar area. Drinks were decent and entertainment in the form of a musical band was spot on. Great atmosphere too. 

However the restaurant/food...",2019-03-19 22:19:36
2688,The Dresden Restaurant,H_yVj1dSjqYacohidTiaIw,5,"A must go to if in Los Angeles. 

I would consider the Dresden Room a LA landmark, Marty and Elayne how does one go wrong. Still family owned. The bar is a...",2019-02-12 01:46:45
2689,Westside Tavern,4LptA7lZJLKMuEgT6ZzMxQ,5,"OK so it's been a long time since I've been here and I never realized how good the food and service were...
A)Vince our server couldn't have been...",2019-03-23 18:21:38
2690,Westside Tavern,4LptA7lZJLKMuEgT6ZzMxQ,3,"I wish my experience here had been better, but unfortunately the wait staff wasn't up to our standards. Our waitress never visited us once to check in on...",2019-04-08 15:22:09
2691,Westside Tavern,4LptA7lZJLKMuEgT6ZzMxQ,4,"We were looking for a nice double date dinner spot on our way to the Forum and found favorable reviews on Yelp, so we decided to pop in for dinner.
 On...",2019-03-18 18:36:27
2692,Factor's Famous Deli,qGGCJRrDyNz0FEW4xBFd-w,4,"Hadn't been to Factors since, maybe the early 80's. Didn't remember much. Being a Tuesday night, it was empty, so we sat ourselves & gave a peek at the...",2019-02-13 12:29:36
2693,Factor's Famous Deli,qGGCJRrDyNz0FEW4xBFd-w,2,"Factor's Deli on Pico and Beverly WAS famous for being a great place for deli food and service, NOT so much after my recent dining experience. 

Its been...",2019-04-05 21:23:30
2694,Factor's Famous Deli,qGGCJRrDyNz0FEW4xBFd-w,2,"Like several other customers, I lived in Beverlywood many years ago and Factors was always a favorite.  Even as I ""grew up"" and had a job on Beverly Drive,...",2019-03-27 20:29:21
2695,Kogi BBQ Truck - Verde,pgf0zR-6YG87T59mZge7HA,5,"I love Kogi.

Its the standard for Mexican-Korean fusion.

The serenading of the short rib is on point. And the salad along with the dressing they put onto...",2019-03-28 07:19:43
2696,Kogi BBQ Truck - Verde,pgf0zR-6YG87T59mZge7HA,3,"Honestly, I'd heard a lot about this truck but I felt like I didn't get what others have been raving about.

I tried the kogi short rib taco and burrito....",2019-02-23 22:14:41
2697,Kogi BBQ Truck - Verde,pgf0zR-6YG87T59mZge7HA,5,Food (3/3): The food at Kogi Truck is to die for. Literally their kimchi quesadillas will burn your tongue but it is completely worth it. It's the hands...,2019-02-02 14:22:20
2698,Honda Ya Izakaya,eQpVHQpWGaDhmy5WPsZZPw,5,Honda Ya has so many good food options. Every single thing I have tried ( and it's a good number of things on the menu) is delicious. The bacon wrapped...,2019-03-06 20:01:07
2699,Honda Ya Izakaya,eQpVHQpWGaDhmy5WPsZZPw,2,"Rude service. Yoshiki was our server and he had a bad attitude the entire night.  He was aggressive in the way he spoke to us, forced us to change our...",2019-03-31 12:36:05
2700,Honda Ya Izakaya,eQpVHQpWGaDhmy5WPsZZPw,3,"We enjoyed Izakaya Honda-Ya, but we were not overly impressed.

Possibly, we did not order the right things.

My boyfriend and I shared a few drafts of...",2019-03-29 19:35:56
