,restaurant,restaurant_id,rating,text,time_created
2596,Pasta Sisters - Culver City,AGyxcozRYuFPpRD-nBRu0Q,4,"Food is a 3 ambience is a 5 and price is a 4!

So we ordered 3 pasta dishes. Avg price was like $13 which I think is very reasonable for a pasta place on...",2019-04-07 18:42:06
2597,Los Balcones,cT8ZwfMQwIEKGIvnKgkvlw,5,Los Balcones is the restaurant you keep passing by and mentally bookmarking but somehow never make it in. I'm here to tell you to bite the hanger bullet and...,2019-01-14 22:45:37
2598,Los Balcones,cT8ZwfMQwIEKGIvnKgkvlw,2,"Ambience : 2.5/5
hipster. Duh. You're in Hollywood. Try a little harder...

Food : 2.5/5
Based off Brussel Sprouts apps, Pollo Saltado and beignets......",2019-01-01 19:59:02
2599,Los Balcones,cT8ZwfMQwIEKGIvnKgkvlw,5,So glad we came in to celebrate a friends birthday! Came in around 7pm on a Thursday and it was a fairly quiet. The atmosphere would be great for a date...,2018-12-31 16:59:30
2600,Fortune House Chinese Cuisine,e8zRlJtK-pmau8hDgOwllQ,4,"Place is very good. Herbal tea and crispy won tons with sweet & sour sauce to start. 

Ordered some BBQ pork buns (bao) bomb.com 

Kung Pao chicken , beef...",2019-02-14 23:09:54
2601,Fortune House Chinese Cuisine,e8zRlJtK-pmau8hDgOwllQ,1,This place was the worst Chinese restaurant I ever went to.!!! Took my family there for a late lunch/early dinner party of 9!  We got there 5 min later she...,2019-03-18 22:10:49
2602,Fortune House Chinese Cuisine,e8zRlJtK-pmau8hDgOwllQ,1,"Hmm never again. 

I ordered, kung pao shrimp lunch special. Comes with:

- Kung Pao Shrimp: had about 6 shrimps, sauce was slimy, veggies weren't cooked...",2019-03-15 13:51:38
2603,Hwal Uh Kwang Jang,V3LOV2oYfCd6_a02z1-Z0A,4,"I love hole-in-the-wall spots that serve fresh and delicious tasting food. Parking is a bit difficult to find and the line moves a bit slow, but trust me...",2019-01-21 22:19:31
2604,Hwal Uh Kwang Jang,V3LOV2oYfCd6_a02z1-Z0A,5,"This is one of the places my parents loveeee. 

They give you so much food in their combos and I always get so full when I come here. When you order the...",2018-11-06 21:51:12
2605,Hwal Uh Kwang Jang,V3LOV2oYfCd6_a02z1-Z0A,5,"I'm writing this review almost a year after I ate here so I forgot a lot of the things I ate. I guess what stands out after a year is what's good.

My group...",2018-10-18 17:44:15
2606,Carney's Sunset Strip,RrqZgfxIKRi6_s6lXaYVzQ,5,Your not coming here for fine dining you are coming here for one greasy hamburger that kicks in n outs in the butt. After a disappointing experience with In...,2019-03-13 11:32:15
2607,Carney's Sunset Strip,RrqZgfxIKRi6_s6lXaYVzQ,4,"Affordable tasty and hearty food. Got the Train Wreck Fries (small) this time with New Yorker hot dog. The fries were crispy, and combined with the thousand...",2019-04-09 01:07:46
2608,Carney's Sunset Strip,RrqZgfxIKRi6_s6lXaYVzQ,3,"I was super hungry at work the other day and decided to eat some super unhealthy food. For the past two years, I've always driven past Carneys and finally...",2019-03-29 08:15:13
2609,ChiMac Star,rupeBMaMxLbvjvdj9ftwAA,5,"Stellar flavors! To me, a hole in the wall place - very easy to walk by and miss out. I HIGHLY recommend the honey-garlic glazed chicken. I used to think...",2019-03-21 19:35:36
2610,ChiMac Star,rupeBMaMxLbvjvdj9ftwAA,5,"Their fried chicken is pretty good, but nothing out of the ordinary. We ordered their boneless garlic soy sauce chicken and it was on point. Definitely...",2019-03-13 16:18:43
2611,ChiMac Star,rupeBMaMxLbvjvdj9ftwAA,4,"If you're coming for dinner, great choice. If you're coming for drinks... don't expect it to be lit. 

My girlfriends and I had a GNO this past weekend and...",2019-02-24 17:47:40
2612,Katsu by Momota,vz_AOpuvBu7g7b-jarHrkw,5,"Review Update:

Seems like Momota has done a bit of a turn and are putting away the ramen bowls in exchange for katsu plates. Still quite as reliably tasty...",2019-02-22 11:18:21
2613,Katsu by Momota,vz_AOpuvBu7g7b-jarHrkw,4,First time trying katsu and it was a great place to start! I really enjoyed it. So I got the cheese katsu. I forget exactly what it was called. I think fire...,2019-04-08 14:50:06
2614,Katsu by Momota,vz_AOpuvBu7g7b-jarHrkw,4,"I, unfortunately, am writing this after their BOGO Katsu deal during all of February ended -- whoops!

Anyways, saw this new place that opened on Yelp and...",2019-03-14 08:53:50
2615,Braazo Pizza,T1RfgUMYKW3HD55SEJILbQ,5,"The best mozzarella sticks of all time. The crunch, the batter, the flavor. Yum! 

I also love the pizzas. 
Great for delivery. 

My fav pizza spot in downtown!",2019-03-03 16:28:43
2616,Braazo Pizza,T1RfgUMYKW3HD55SEJILbQ,2,"This isn't a review I was looking forward to writing. My wife and I drove down just to try Little Damage, and we were so impressed with the ice cream. We...",2019-03-18 19:02:00
2617,Braazo Pizza,T1RfgUMYKW3HD55SEJILbQ,5,"You can tell if a pizza joint is good if you have their cheese slice. 
This place is legit. Reminds me of a New york slice. 
The Margarita pizza is real...",2019-02-14 08:21:41
2618,The Cork,b3GVaM6SiquemDn2FWV22Q,5,"If you are looking for a chill, low key spot to go to and hang out with friends, this should be your first stop. This is one of two locations that I use to...",2018-11-13 10:14:46
2619,The Cork,b3GVaM6SiquemDn2FWV22Q,5,"I like it here. Has a really nice vibe. Listen to old school, everyone is nice and friendly. The fried chicken is soooo delicious that I cannot take it! I...",2019-03-26 15:47:23
2620,The Cork,b3GVaM6SiquemDn2FWV22Q,4,Old school since 1947. We had a reunion with our co-workers from Pinnacle Travel and it was a good turnout. There is no cover charge to go inside. The...,2019-02-10 13:55:30
2621,Kogi Taqueria,4naS3jOXLWXpAGOHlldeSQ,5,"This is my favorite restaurant in LA. Everything they serve tastes good. If you haven't eaten here you're being foolish.

I repeat: everything tastes...",2019-03-23 15:28:41
2622,Kogi Taqueria,4naS3jOXLWXpAGOHlldeSQ,4,"You mean this whole time I didn't have to stalk down the truck via social media and illegally park to get some Kogi tacos?!?!?!

I'm extremely glad I...",2019-03-19 14:34:12
2623,Kogi Taqueria,4naS3jOXLWXpAGOHlldeSQ,4,One of the best Korean Mexican fusion spots to grab a bite! Basically the restaurant for the Kogi truck. They are most famous for their beef short rib...,2019-03-09 20:27:31
2624,Ariyoshi Sushi Cafe Izakaya,oGV5efg62_PKRJsVNJmtCQ,5,"TLDR; Generously portioned dishes and super fresh fish! Fast service, quiet and clean surroundings. A crap ton of variety on the menu too.

The Happy Hour...",2019-04-05 09:46:29
2625,Ariyoshi Sushi Cafe Izakaya,oGV5efg62_PKRJsVNJmtCQ,1,We ordered through Door Dash (and usually have a great experience).  We chose Ariyoshi Sushi based on reviews.  Wow.  Major disappointment.  Everything had...,2019-03-06 20:08:27
2626,Ariyoshi Sushi Cafe Izakaya,oGV5efg62_PKRJsVNJmtCQ,2,"Would not come back. Service and food both inadequate. 

Like others say, the service is poor. Two ladies working when I went, one was nice but...",2019-02-26 06:12:36
2627,KKINI,H37qCF3x7UytLxVzuyV2pA,5,"KKINI is on my A list for Korean food... 

I came here to try their food out because it was so close to home and it was the best decision I've made in 2018...",2019-01-05 21:15:09
2628,KKINI,H37qCF3x7UytLxVzuyV2pA,3,"We tried the braised short rib, seafood pancake, and the beef cheek soup. Overall, this place was okay. None of the dishes stood out, but none of the dishes...",2019-01-02 15:28:32
2629,KKINI,H37qCF3x7UytLxVzuyV2pA,4,Their kalbitang is my favorite here. They have a great selection of dishes from their menu and a lot of combinations and promotions too. I want to go back...,2018-12-21 15:47:40
2630,The Counter Downtown LA,J3XPoESN_Qu4sGUceD0_Yw,4,"I needed some carbs before hopping on a Lime excursion downtown. 

So my girlfriend and I ordered two burgers, two shakes, and wings. At the end of the day,...",2019-02-11 18:57:02
2631,The Counter Downtown LA,J3XPoESN_Qu4sGUceD0_Yw,3,I came here specifically to try the impossible burger.  The Counter is a build your own burger.  You can add as many toppings as you want.  But I do caution...,2019-01-31 18:05:01
2632,The Counter Downtown LA,J3XPoESN_Qu4sGUceD0_Yw,3,"The counter. It was a three star experience. Food alone was great. Didn't have any issues what so ever. Ate every bite. 

The things that I didn't like were...",2019-01-02 21:40:10
2633,Araya's Place - Thai Vegan Restaurant,yWKUjQHmAiNzoAOV7ArLrQ,5,"Love this place!  

I have been several times in the last six months and it has been wonderful every time.  It is the closest thing I have found to actually...",2019-04-04 15:15:11
2634,Araya's Place - Thai Vegan Restaurant,yWKUjQHmAiNzoAOV7ArLrQ,2,"Decent vegan Thai- it has an extensive menu so I bet some things are better than others. 

I ordered the avocado curry and found it all a bit too creamy and...",2019-04-01 16:39:11
2635,Araya's Place - Thai Vegan Restaurant,yWKUjQHmAiNzoAOV7ArLrQ,5,I absolutely love this restaurant. It's a cute and cozy spot with amazing food. The owner Shari is very sweet and welcoming. This restaurant has the best...,2019-03-20 22:05:12
2636,Choeng Wun Korean BBQ Buffet Restaurant,1VUA250wk0Yisiez5r5CGg,5,"This is one of the only places that allow solo diners! For that they deserve 5 stars! Food wise, it's amazing.. spoke to a native Korean & told me it's the...",2019-01-24 19:42:03
2637,Choeng Wun Korean BBQ Buffet Restaurant,1VUA250wk0Yisiez5r5CGg,4,"Nice place but located not in the best part of the city. It was my second time. Meat was good, marinade was sweet and tasty. I do not like cook so my...",2019-01-24 09:50:10
2638,Choeng Wun Korean BBQ Buffet Restaurant,1VUA250wk0Yisiez5r5CGg,5,"If you want LA kalbi, this the place you should go. This restaurant has variety of meat and you can choose whatever you want and cook it for yourself. You...",2019-01-29 17:26:12
2639,The Pie Hole,cy4gzhbr1C-zG2K-BdxH6g,4,"Came here with a friend and boy what a gem we found.
Their pies are yummy. They have a variety of flavors. We got 3.
The mexican chocolate, the brownie pie,...",2019-03-25 02:52:49
2640,The Pie Hole,cy4gzhbr1C-zG2K-BdxH6g,3,"Well. Tried the apple pie shake.

The apple pie part=amazing

Adding it to the shake = NO.

Was not meant to be together!! Loved the little bite of pie that...",2019-04-09 00:21:51
2641,The Pie Hole,cy4gzhbr1C-zG2K-BdxH6g,3,"Was in the area and decided to stop in with a friend for some pie and coffee.  

We ordered 2 pie holes and coffee and it came out to over $20+.  The pie...",2019-04-04 14:39:45
2642,Tray DTLA,l3zhNdd0c5nSVCYWga-QPQ,5,"I love Tray, a hidden gem in DTLA! Tucked away in the Caltrans court yard, you'll find this restaurant that serves yummy in your tummy type of food

They...",2019-03-17 10:34:09
2643,Tray DTLA,l3zhNdd0c5nSVCYWga-QPQ,5,Little hidden gem nestled on the street level of the Cal Trans building. Just follow your nose ..... it'll lead you to the delicious smells of today's...,2019-03-14 17:38:54
2644,Tray DTLA,l3zhNdd0c5nSVCYWga-QPQ,5,This is probably my favorite cafe in DTLA. They serve daily special menu and the price is very reasonable ($7-9/meal). The portion is really big. 2 people...,2019-02-06 22:30:53
2645,Ten Ramen,s6xL22TfNCO_SJYNARDsNg,5,"Wow what a pleasant surprise my first time going to a real Ramen spot.
 I found this place on Google and they did not let me down!!
 I got the spicy...",2019-04-08 03:17:06
2646,Ten Ramen,s6xL22TfNCO_SJYNARDsNg,5,Ten is my absolute favorite ramen in LA!  I come here every other weekend. It's really hard to find veggie ramen that isn't watery. Their broth is...,2019-03-12 14:54:38
2647,Ten Ramen,s6xL22TfNCO_SJYNARDsNg,1,"Ten?! More like a 1

And the NERVE and AUDACITY to call yourself Koreatown's best ramen spot...",2019-03-11 03:29:08
2648,Handi Kabab House,9P8aaRNTsY03FgTWuNMcxQ,5,Wow the food is great quality. The price is good and now this is my go to indian spot. Portion size is a lot and you will be full.,2019-04-04 15:23:56
2649,Handi Kabab House,9P8aaRNTsY03FgTWuNMcxQ,2,"My girlfriend and I are gradually making our way through the various Indian spots in and around DTLA, and regrettably our experience with Handi Kabab House...",2019-03-21 13:48:18
2650,Handi Kabab House,9P8aaRNTsY03FgTWuNMcxQ,4,"The Gentlemen behind the counter was extremely helpful and friendly.

So when I first drove up to the business, I was skeptical. The Outside appearance of...",2019-03-16 18:59:29
2651,Sawyer,Bjkw0oRy1STaCJmv5EZ0Mw,4,"What a beautiful restaurant! My girlfriends and I went for a much deserved dinner. We loved the interior design of the place- clean, modern, simplistic. The...",2019-03-11 00:09:39
2652,Sawyer,Bjkw0oRy1STaCJmv5EZ0Mw,3,"I'm conflicted bc I went once for happy hour & had a great burger...

Went for dinner last night. Different story. Waited 35 minutes for a burger that...",2019-03-24 10:02:42
2653,Sawyer,Bjkw0oRy1STaCJmv5EZ0Mw,2,Fix your Yelp listing. Trying to visit on a Sunday. No valet parking!  Tried to call your establishment to speak with someone but after hearing 8 prompts...,2019-03-10 12:17:41
2654,Dōnatsu,7wsEe4InvZwzigOnLlL6PQ,5,Vegan donuts?! ugh! EW! That was my initial thought because every vegan donut that I've had has been a horrendous experience. They've had the consistency...,2019-04-02 11:32:22
2655,Dōnatsu,7wsEe4InvZwzigOnLlL6PQ,5,"GET THE UBE DONUT ($3.50)! I visited Dōnatsu with the intention of trying a donut that was unique to the shop. So I skipped the creme brûlée, homer and...",2019-04-01 18:22:32
2656,Dōnatsu,7wsEe4InvZwzigOnLlL6PQ,5,"After a little stroll through the neighborhood, I curiously eyed Donatsu, a little donut shop tucked away between the corridors of Little Tokyo's many...",2019-04-01 12:25:23
2657,The Izaka-Ya by Katsu-Ya West Hollywood,NfjUwveA5EA7Sptm3iS6Ow,5,I don't go to sushi places in the area often but I have to say I was pleasantly surprised with the price/quality ratio here. Parking is metered or valet....,2019-04-03 16:42:49
2658,The Izaka-Ya by Katsu-Ya West Hollywood,NfjUwveA5EA7Sptm3iS6Ow,3,"This is my first time at this restaurant. 

We actually sent someone over (drove over) to put our name on the waiting list since we were told it was going...",2019-04-06 08:31:03
2659,The Izaka-Ya by Katsu-Ya West Hollywood,NfjUwveA5EA7Sptm3iS6Ow,4,"Came on a random Thursday late in the evening because we were very close by and hungry, and this place was popping. Extremely lively environment, and a...",2019-03-12 19:13:16
2660,Louise's Trattoria,l5xPawJ1xui80qLKzGE5RA,4,"Here's the thing...I'm never a fan of the brand Louise's.  Their food is meh but the prices are good and at least they have decent bread.  However, this...",2019-01-23 16:24:15
2661,Louise's Trattoria,l5xPawJ1xui80qLKzGE5RA,3,"I love their Louise's bbq chicken chopped salad (hold the bbq sauce). Solidly executed and filling. 

That said, depending on how you order the salad, they...",2019-03-17 10:05:10
2662,Louise's Trattoria,l5xPawJ1xui80qLKzGE5RA,5,"I've been here four or five times for lunch and dinner in 2018, and in Jan 2019 is the my first meal (lunch) of the year. Note, they aren't in open table,...",2019-01-15 13:43:08
2663,El Camaron Pelado,GS-MDD8-l0aA1gciNAJNHg,5,I like this place good costumer service. I would definitely come back and try something else. Keep up the good job.,2019-03-31 17:28:09
2664,El Camaron Pelado,GS-MDD8-l0aA1gciNAJNHg,4,"Green sauce is awesome! If you love spice. Went in with a party of 8, tried several different dishes and we loved them all. Mussels in sauce were our...",2019-03-27 20:16:28
2665,El Camaron Pelado,GS-MDD8-l0aA1gciNAJNHg,5,By far the best seafood place imaginable if you haven't been here you're missing out the drinks are fabulous the staff is ridiculously kind and the food is...,2019-02-09 14:06:14
2666,Gyu-Kaku Japanese BBQ,_yyj7uB8ykzvPetX4oaHIg,5,"Went here for Valentine's Day. It was incredibly busy and the wait was a while but so worth it. They have a huge food selection, a variety of choices for...",2019-02-23 20:09:29
2667,Gyu-Kaku Japanese BBQ,_yyj7uB8ykzvPetX4oaHIg,1,Just experienced racism. Host Ivan told my boyfriend and I that the wait would be 30-40 minutes. Put us on the waitlist. Proceeded outside and seen 2...,2019-02-16 21:22:52
2668,Gyu-Kaku Japanese BBQ,_yyj7uB8ykzvPetX4oaHIg,3,"Prior to coming here on New Year's Eve with my girlfriend, we tried to make a reservation through the phone, but they didn't allow it even though it's...",2019-02-08 09:45:16
2669,Perfect Pita,_0EORKOPsY5OlliTxOIxZw,5,"4.5
THE LATE NIGHT WITH PERFECT PITA. Hollywood Blvd is usually a little too tourist trappy and bougie, but I heard great things about this hole-in-the-wall...",2019-02-23 21:20:17
2670,Perfect Pita,_0EORKOPsY5OlliTxOIxZw,4,"The chicken shawarma plate was phenomenal, the chicken was hot, juicy, and well seasoned. The yellow rice complimented it along with the garden salad for...",2019-03-16 19:28:29
2671,Perfect Pita,_0EORKOPsY5OlliTxOIxZw,2,"Dry, tasteless, boring. 

Three words that perfectly describes what we got. +1 star for the falafel and hummus. Otherwise it's not worth going here even if...",2019-03-10 17:09:39
2672,Tamales Alberto,f-1shORInoTnFOXf6qq8Ww,5,"Menu favorites: 
Chicken with green sauce tamale
Pork with red sauce tamale 
Cheese with jalapeños tamale 
Menudo 

Tamales Alberto has excellent food and...",2019-03-12 10:27:17
2673,Tamales Alberto,f-1shORInoTnFOXf6qq8Ww,4,"Introduction:

Tamales, a good one, is hard to find in Los Angeles. Many of the old signatures such as Juanito's Tamales has closed or, has become a shadow...",2019-03-23 09:33:53
2674,Tamales Alberto,f-1shORInoTnFOXf6qq8Ww,5,"bomb dot com.

 If you fucks wit spicy then you need to come here. 

I've eaten everything on this fucking menu. 

You can't go wrong.

Depending on what...",2019-01-25 11:29:44
2675,El Caserio,ks1cFOtpTyBZCMnGmPNxzw,5,"The resturant is beautiful with a charming patio too.

The food is excellent.   I jad the fanesca which is a typical Ecuadorian dish served only during...",2019-03-27 14:22:38
2676,El Caserio,ks1cFOtpTyBZCMnGmPNxzw,5,"Very good food...
Very good portion...
Very clean...
Friendly staff...
We got Lomo Saltado better than Chio's 
We recommend it 
We'll come back soon",2019-03-19 12:59:21
2677,El Caserio,ks1cFOtpTyBZCMnGmPNxzw,3,"Service was good here for a weeknight dinner, and while there were no issues with the preparation of the food, I did find the food to be good, but not...",2019-01-29 11:28:23
2678,barcito,C-j3SzdHGOIrewm6T-qrCQ,5,"This restaurant is incredible! A fan favorite of my husband and me, especially when we are attending events at Staples Center. Here is a list of some of the...",2019-03-15 18:13:43
2679,barcito,C-j3SzdHGOIrewm6T-qrCQ,1,"Wow. I stood at the front for 20 minutes while the staff avoided any eye contact with the 20+ other people waiting up front. 

When I chased down a server...",2019-03-16 20:09:23
2680,barcito,C-j3SzdHGOIrewm6T-qrCQ,4,"Great for date night, happy hour with your girls, and for enjoying a glass of wine and listening to good music. 

I love the location of Barcito and their...",2019-02-13 17:58:48
2681,Mali Thai Street Food,6jXEEmzVTWBj8ko9rVgHCQ,4,"Ordered delivery via yelp. 

Here's a list of things I ordered:
- Hainan chicken- was too gingery for my taste. 
- Chicken pad see ew- can't go wrong with...",2019-01-28 14:35:28
2682,Mali Thai Street Food,6jXEEmzVTWBj8ko9rVgHCQ,3,"Review #482 None Elite Squad

Dined in once, got curious since it's always empty..either cause parking is bad all around or cause something is not right....",2019-01-31 17:35:27
2683,Mali Thai Street Food,6jXEEmzVTWBj8ko9rVgHCQ,4,"Came here with my sister on a whim and was very pleasantly surprised. The restaurant is spacious, with good and fast service. 

Not super authentic-tasting;...",2019-01-21 14:21:40
2684,Crying Tiger,S5wwIZ7zI7X8ODZHJC6kfQ,5,Thai food in LA is an absolutely must and this place will meet your expectations in every way . And as the name suggests .. their crying tiger beef is...,2019-01-22 01:08:07
2685,Crying Tiger,S5wwIZ7zI7X8ODZHJC6kfQ,5,"Seriously the best Thai food I have ever had! I wish they were open during the day, not just the evening.  Parking around the area is difficult.  Chicken...",2019-03-07 23:32:49
2686,Crying Tiger,S5wwIZ7zI7X8ODZHJC6kfQ,4,"Just a heads up its for to go only.

This place is good legit Thai on Hollywood Blvd. if your a local and looking for something to order on postmates give...",2017-11-02 19:55:23
2687,Young Dong Restaurant,FdczJ1FzuV_ZydUHXAa5DA,4,I come here everytime my parents are in town. I love that they have their own private parking lot and it never seems to be too busy so we get served right...,2019-01-25 16:23:50
2688,Young Dong Restaurant,FdczJ1FzuV_ZydUHXAa5DA,3,"Pros: self parking lot with space and no wait 
Cons: seollung tang is not the creamy white version 

So seollung tang comes out in two different ways. One...",2019-01-14 20:13:39
2689,Young Dong Restaurant,FdczJ1FzuV_ZydUHXAa5DA,4,"They're famous for their #2 ""Beef with no fat stew,"" which is the sul lung tang. It's quite yummy, and generous portions of beef, but the uninitiated may...",2019-01-02 10:39:18
2690,MESSHALL,x9uC3-5WythdfzoIOCK6iQ,4,"Cool place, though the energy feels weird to me. Okay, not weird, but cold somehow, as if it was designed by someone with acute OCD who's using his/her work...",2019-02-08 20:45:41
2691,MESSHALL,x9uC3-5WythdfzoIOCK6iQ,5,"I've been coming here for years and have always had a positive experience. Staff is always very friendly, food is great American cuisine, and good beers are...",2019-02-08 15:40:24
2692,MESSHALL,x9uC3-5WythdfzoIOCK6iQ,3,"It's good, but just generic enough to make it a really, really tough sell unless you already live in the area.

Space is very contemporary with a smidgen of...",2019-01-09 21:40:44
2693,Birds Rotisserie Chicken Cafe & Bar,ubAiG5pgaQazJpoFHfViMg,5,"Chicken chicken chicken. Who doesn't love chicken. And this place does it right. 

We ordered the Appetizer Sampler (Curley Fries, Buffalo Chicken Tenders...",2019-02-09 10:57:37
2694,Birds Rotisserie Chicken Cafe & Bar,ubAiG5pgaQazJpoFHfViMg,3,"A lovely dark place, and quite cozy, with comfy booths and niches you can wedge yourself in for the duration, so that's a good thing, right? If I were in...",2019-04-04 19:12:40
2695,Birds Rotisserie Chicken Cafe & Bar,ubAiG5pgaQazJpoFHfViMg,3,"This neighborhood bar-restaurant serves a few labeled vegan items: a bean salad, a homemade BBQ veggie burger and the Impossible burger.

We got the bean...",2019-03-09 18:26:15
2696,by CHLOE. Silver Lake,45U2ip1V3vHyHDh8RziUlw,5,"I've visited this place so many times, and I love it so much. 
Every menu is soooooo~ delicious. 
You can't think of a salad as a small amount.
Especially,...",2019-03-22 11:24:51
2697,by CHLOE. Silver Lake,45U2ip1V3vHyHDh8RziUlw,3,"Something's gone horrible with the staffing and food quality/control. And pricing has gone up

I had a sudden craving for chloe's mac n cheese with her...",2019-04-08 19:11:44
2698,by CHLOE. Silver Lake,45U2ip1V3vHyHDh8RziUlw,2,"The foods here are very good and I enjoyed burgers, fries, and sweets. The place and packages are also cute and good for instagram photo, but the problem...",2019-04-07 13:27:16
2699,Ohana BBQ,W460ed_NBJmSZYbyDgho1w,5,"As good as it gets!

I've been eating at Ohana BBQ for over 10 years. I've dined in, taken out, and gotten delivery through Doordash. If I had to describe...",2019-02-06 14:22:04
2700,Ohana BBQ,W460ed_NBJmSZYbyDgho1w,4,"This place is pretty good . It's not the best Hawaiian Bbq spot I've been to , but it is worth going to if you're in the area and hungry for Hawaiian bbq....",2019-03-03 08:36:13
2701,Ohana BBQ,W460ed_NBJmSZYbyDgho1w,2,"Missing home and working out of Burbank, decided to check this place out. 
First, the menu is a little misleading because it says combo plates are one price...",2019-01-06 14:12:34
2702,Jang Choong Dong Restaurant,NRLpgY95Fk9qAStOpk6iaA,5,"My favorite Korean restaurant in LA. It's authentic, and delicious. Take your time and learn how to it Ssam.

If you want to rake next step from Korean BBQ,...",2018-12-16 16:17:02
2703,Jang Choong Dong Restaurant,NRLpgY95Fk9qAStOpk6iaA,4,"I visited here a lot. 
I think jok-bal (pig feet) is the best in L.A. 
They serve generous portion at this restaurant and food came out fast, too. I think...",2019-03-23 18:26:02
2704,Jang Choong Dong Restaurant,NRLpgY95Fk9qAStOpk6iaA,5,BEST Pork feet place I have tried so far in Koreatown. This is a very authentic pork feet joint where portions are very generous and side dishes are delish....,2018-11-11 02:13:32
2705,Feng Mao Lamb Kebab,q8hexOMqB9s3-ryNoum_KA,5,"15% promo.pretty good

Love it.Portion just good

Whats not to love? Did the review for the 15% really.

But its good",2019-02-10 13:41:19
2706,Feng Mao Lamb Kebab,q8hexOMqB9s3-ryNoum_KA,1,"I'm writing this review as I'm sitting in the restaurant. This is the worst service I've experienced at a restaurant. 

First of all, we had to keep asking...",2019-03-03 14:03:01
2707,Feng Mao Lamb Kebab,q8hexOMqB9s3-ryNoum_KA,2,"Feng Mao Review

I've been using yelp for a fair amount of time now. An enough amount of time to know that most restaurants would upload their discount...",2019-02-17 23:49:45
2708,Eastside Market Italian Deli,RFHPuxxJCbndsLD3ukf4RA,5,"Best deli I have ever been to.

You'll have to park in the neighborhood and take a little hike, but it's worth it. The staff are all super friendly, inside...",2019-04-08 09:12:56
2709,Eastside Market Italian Deli,RFHPuxxJCbndsLD3ukf4RA,4,This place has been on my list to try for a while and I finally came through over the weekend when I had a couple of hours to kill and an appetite for an...,2019-04-03 13:19:04
2710,Eastside Market Italian Deli,RFHPuxxJCbndsLD3ukf4RA,5,This place is great.  I've been going here for years.  I've never really liked pastrami until I've met the #7 (Roast Beef & Pastrami).  The juicy drenched...,2019-03-13 10:42:09
2711,El Comal,2a_V53w2gTBVdHv72sSWOg,5,"Five stars for the Caldo de res (beef stew) and the handmade tortillas. 

THE AMBIANCE: 

Hole-in-the-wall kind of spot, and that's all you need!! It is...",2019-03-06 18:33:22
2712,El Comal,2a_V53w2gTBVdHv72sSWOg,4,"El comal is a quaint little spot in a strip lot on Santa Monica Blvd. Upon entering, there are a few tables, a few chairs, and one smiling face. If you are...",2018-12-24 17:38:52
2713,El Comal,2a_V53w2gTBVdHv72sSWOg,5,"This small restaurant has the best Fresh, delicious Mexican food I've had in a long time.
I had tacos & fajitas, and both were scrumptious, including real...",2018-10-12 14:12:46
2714,Mr. Sate,MsicS49e2DWVmXICj3UNbQ,5,My Indonesian friend suggested this restaurant for dinner a couple of months ago. Rigo was our server and he was an absolute pleasure. The food was...,2019-02-26 15:29:05
2715,Mr. Sate,MsicS49e2DWVmXICj3UNbQ,5,"I've found my Indonesian spot! My husband and I visited Mr. Sate on a rainy, Friday night. There was only one other group in the restaurant when we arrived...",2019-02-20 20:14:16
2716,Mr. Sate,MsicS49e2DWVmXICj3UNbQ,5,"Authentic Indonesian food in Los Angeles

I came in here with the recommendation of a friend siding that it was authentic and delicious.

The prices were...",2019-02-15 22:06:00
2717,Breva Restaurant,NWXVx3kxPF_lhUyY9G2flQ,4,"Great restaurant small and fancy but the hostess is MIA. There is no one to take us in when we walked into the Fig hotel. Unbelievable, all these employees...",2019-03-18 20:28:51
2718,Breva Restaurant,NWXVx3kxPF_lhUyY9G2flQ,2,"I'm staying at the Figueroa for LA market this week, and was hoping for some delicious in-hotel dining with a nice cocktail.

I made my way to the Breva...",2019-03-12 18:57:05
2719,Breva Restaurant,NWXVx3kxPF_lhUyY9G2flQ,5,"What a gem of a restaurant! It's part of the totally hip, revived, renewed Hotel Fig and it rocks!

Basque/Spanish/Mediterranean influences in every part of...",2019-02-28 23:17:38
2720,Backyard Bowls,BsQtoQWb1-SJkVyEra6MxQ,5,"Obsessed may be too strong a word, but I have been back once a week since my first visit a few weeks ago and always get the arroz verde grain bowl. I don't...",2019-04-02 13:50:56
2721,Backyard Bowls,BsQtoQWb1-SJkVyEra6MxQ,5,"Took the powerball 
Fresh / craquant 
Very good tasting 
Service is good
Agréable place/ ambiance 
Musik chill

Jasmine tea also good",2019-01-15 08:56:28
2722,Backyard Bowls,BsQtoQWb1-SJkVyEra6MxQ,5,"Really healthy chain with awesome acai bowls. My friends and I ordered avocado toast, green bowl, berry bowl, and an island bowl. Theses bowls are...",2018-12-19 13:48:47
2723,Happy Taco,Ij1S9QX1QWDVwJLBcWiejQ,5,"Happy Taco is munchie heaven for me.  No meal is over cooked, over seasoned, nor do they skimp out on portions.

If you prefer steak like carne asada, then...",2019-02-02 16:38:02
2724,Happy Taco,Ij1S9QX1QWDVwJLBcWiejQ,1,"First time I went here they messed up my order for chilaquiles and a few tacos, everything I'd ordered was wrong but I didn't find out until I got home and...",2019-03-01 00:43:09
2725,Happy Taco,Ij1S9QX1QWDVwJLBcWiejQ,5,"I gotta say, this place is pretty much from an alligator to a zebra rating, a Zebra!

Awesome food, good portions, and lots of flavor.

I tired the happy...",2019-01-25 21:28:01
